id,target_index,step_idx,step_token_count,correct_letter,cot_prediction,nocot_prediction,full_prediction,removed_prediction,removed_flips_full_prediction,removed_flips_cot_prediction,reference_prediction,full_reference_prob,removed_reference_prob,reference_prob_drop,full_margin,removed_margin,margin_drop,correct_prob_drop,importance_score,question,step_text
MCAS_2006_9_12,101,4,3,D,3,3,1,1,0,1,3,0.0037244539707899094,0.07006997615098953,-0.06634552218019962,0.8365361616015434,0.2726568281650543,0.5638793334364891,-0.06634552218019962,-0.06634552218019962,Why does a plastic rod have a negative charge after being rubbed with a piece of fur?,3.
Mercury_7168805,8,2,3,B,0,1,0,0,0,0,0,0.6939484477043152,0.7612048983573914,-0.06725645065307617,0.46865636110305786,0.5687421560287476,-0.1000857949256897,0.032829344272613525,-0.06725645065307617,Farmers in Wyoming were concerned because some of their chickens were being preyed upon by hawks that lived in areas around their ranches. The farmers grouped together and hunted the hawks until they were no longer in their area. Which would most likely happen next?,2.
Mercury_7082845,215,2,3,B,1,1,0,0,0,1,1,0.0031281185802072287,0.07047152519226074,-0.06734340661205351,0.971907370723784,0.7880473732948303,0.18385999742895365,-0.06734340661205351,-0.06734340661205351,"A construction worker hit a solid steel wall with a sledgehammer, but the wall did not move. Part of the energy exerted by the worker",2.
Mercury_414099,76,3,26,B,1,1,0,0,0,1,1,0.07150611281394958,0.14046312868595123,-0.06895701587200165,0.48405732214450836,0.08445790410041809,0.39959941804409027,-0.06895701587200165,-0.06895701587200165,"A student examined diagrams of two different cells. One cell was prokaryotic, and the other cell was eukaryotic. What should the student do to identify a major difference between the diagrams?","Prokaryotic cells are simpler and do not have a nucleus, while eukaryotic cells have a nucleus."
Mercury_7064575,114,14,3,B,1,1,1,1,0,0,1,0.9306567907333374,0.9996242523193359,-0.06896746158599854,0.8711618967354298,0.9994447595818201,-0.12828286284639034,-0.06896746158599854,-0.06896746158599854,Coal-powered plants are designed specifically to convert,8.
Mercury_7064575,114,8,3,B,1,1,1,1,0,0,1,0.9306567907333374,0.999643087387085,-0.06898629665374756,0.8711618967354298,0.9994635912735248,-0.12830169453809503,-0.06898629665374756,-0.06898629665374756,Coal-powered plants are designed specifically to convert,5.
Mercury_7064575,114,10,3,B,1,1,1,1,0,0,1,0.9306567907333374,0.999643087387085,-0.06898629665374756,0.8711618967354298,0.9994635912735248,-0.12830169453809503,-0.06898629665374756,-0.06898629665374756,Coal-powered plants are designed specifically to convert,6.
Mercury_7064575,114,6,3,B,1,1,1,1,0,0,1,0.9306567907333374,0.9996640682220459,-0.0690072774887085,0.8711618967354298,0.9994845683395397,-0.12832267160410993,-0.0690072774887085,-0.0690072774887085,Coal-powered plants are designed specifically to convert,4.
Mercury_7064575,114,12,3,B,1,1,1,1,0,0,1,0.9306567907333374,0.9996641874313354,-0.06900739669799805,0.8711618967354298,0.9995057793275919,-0.12834388259216212,-0.06900739669799805,-0.06900739669799805,Coal-powered plants are designed specifically to convert,7.
Mercury_7064575,114,4,3,B,1,1,1,1,0,0,1,0.9306567907333374,0.9996851682662964,-0.06902837753295898,0.8711618967354298,0.9995267568447161,-0.12836486010928638,-0.06902837753295898,-0.06902837753295898,Coal-powered plants are designed specifically to convert,3.
Mercury_7064575,114,2,3,B,1,1,1,1,0,0,1,0.9306567907333374,0.9997033476829529,-0.06904655694961548,0.8711618967354298,0.9995449333655415,-0.12838303663011175,-0.06904655694961548,-0.06904655694961548,Coal-powered plants are designed specifically to convert,2.
Mercury_400407,37,0,3,B,1,1,0,0,0,1,1,0.02802220545709133,0.09721359610557556,-0.06919139064848423,0.8919868022203445,0.32622234523296356,0.565764456987381,-0.06919139064848423,-0.06919139064848423,Which statement is true about the solar system?,1.
Mercury_7206938,177,1,17,A,0,0,0,0,0,0,0,0.8625105619430542,0.9319157600402832,-0.069405198097229,0.7457824498414993,0.8957814648747444,-0.1499990150332451,-0.069405198097229,-0.069405198097229,The melting point of a compound was measured by three different scientists. It is acceptable for the scientists to display the same data differently because,The question asks why it is acceptable for scientists to display the same data differently.
Mercury_7068513,52,7,31,A,0,0,0,0,0,0,0,0.6866053342819214,0.7560268640518188,-0.06942152976989746,0.4340173304080963,0.587334468960762,-0.1533171385526657,-0.06942152976989746,-0.06942152976989746,Which geologic process most likely caused the formation of the Mount St. Helens Volcano?,"In the case of Mount St. Helens, it is located on the boundary between the Juan de Fuca Plate and the North American Plate."
NYSEDREGENTS_2008_8_11,128,1,29,D,3,3,0,0,0,1,3,0.0008037040242925286,0.07041653245687485,-0.06961282843258232,0.997917597531341,0.4223156124353409,0.5756019850960001,-0.06961282843258232,-0.06961282843258232,What is the nutrient source for some fungi?,"We know that fungi are heterotrophic organisms, which means they cannot produce their own food through photosynthesis like plants do."
Mercury_SC_415407,217,11,18,A,0,0,0,0,0,0,0,0.8542290925979614,0.9241170883178711,-0.06988799571990967,0.7841097041964531,0.8781080096960068,-0.09399830549955368,-0.06988799571990967,-0.06988799571990967,What are two ways ice can change Earth's surface?,One of the landforms created by glaciation is a U-shaped valley.
Mercury_7235638,54,2,3,C,1,1,0,2,1,1,1,0.09856637567281723,0.1692132204771042,-0.07064684480428696,0.6017507612705231,0.37333807349205017,0.2284126877784729,-0.46405044198036194,-0.07064684480428696,"Images from the Voyager and the Galileo spacecraft provide evidence Europa has a liquid ocean under a surface of ice that results in part from distinctive, surface-cracking patterns produced by which events?",2.
Mercury_SC_400059,73,3,15,D,3,3,0,0,0,1,3,0.01562146283686161,0.08663330227136612,-0.07101183943450451,0.9508441891521215,0.7353206500411034,0.21552353911101818,-0.07101183943450451,-0.07101183943450451,"Over a long period of time, running water in a river erodes the riverbed. This erosion causes the river to",Erosion is the process of wearing away or breaking down materials.
Mercury_SC_400059,73,5,15,D,3,3,0,0,0,1,3,0.01562146283686161,0.08663330227136612,-0.07101183943450451,0.9508441891521215,0.7353206500411034,0.21552353911101818,-0.07101183943450451,-0.07101183943450451,"Over a long period of time, running water in a river erodes the riverbed. This erosion causes the river to","As the riverbed erodes, the riverbed becomes deeper and wider."
Mercury_7250058,10,4,3,B,1,1,0,2,1,1,1,0.26637396216392517,0.3383209705352783,-0.07194700837135315,0.17280247807502747,0.04504692554473877,0.1277555525302887,-0.07194700837135315,-0.07194700837135315,"According to cell classification, prokaryotic cells are separated from eukaryotic cells. Which feature is often used to distinguish prokaryotic cells from eukaryotic cells?",3.
TIMSS_2007_8_pg109,209,4,3,C,2,2,0,0,0,1,2,0.0415104404091835,0.11452160030603409,-0.07301115989685059,0.7209224626421928,0.7316849455237389,-0.01076248288154602,-0.07301115989685059,-0.07301115989685059,Which of the following is the best way to determine whether two people are related?,3.
Mercury_7027405,111,9,15,A,0,0,0,0,0,0,0,0.4596211314201355,0.5327801704406738,-0.07315903902053833,0.10166782140731812,0.11785054206848145,-0.01618272066116333,-0.07315903902053833,-0.07315903902053833,A student wishes to measure the rate of evaporation of a volatile liquid at room temperature. Which piece of equipment would be best to use in this investigation?,A microscope is used to magnify small objects and observe details.
Mercury_SC_400062,152,9,34,D,2,3,0,0,0,1,2,0.13983066380023956,0.21302366256713867,-0.07319299876689911,0.6648393124341965,0.5305019617080688,0.13433735072612762,-0.005817519500851631,-0.07319299876689911,A plateau is most likely formed by,(C) Erosion of rock debris can contribute to the formation of plateaus by wearing away surrounding areas and leaving the elevated flat surface exposed.
Mercury_7250058,10,2,3,B,1,1,0,2,1,1,1,0.26637396216392517,0.3401510417461395,-0.07377707958221436,0.17280247807502747,0.045290589332580566,0.1275118887424469,-0.07377707958221436,-0.07377707958221436,"According to cell classification, prokaryotic cells are separated from eukaryotic cells. Which feature is often used to distinguish prokaryotic cells from eukaryotic cells?",2.
Mercury_7082845,215,3,16,B,1,1,0,0,0,1,1,0.0031281185802072287,0.07742779701948166,-0.07429967843927443,0.971907370723784,0.6069576442241669,0.3649497264996171,-0.07429967843927443,-0.07429967843927443,"A construction worker hit a solid steel wall with a sledgehammer, but the wall did not move. Part of the energy exerted by the worker",The sledgehammer then transferred some of that force to the steel wall.
AIMS_2008_8_6,172,3,23,B,1,1,0,0,0,1,1,0.008276892825961113,0.08259453624486923,-0.07431764341890812,0.9391565658152103,0.385780394077301,0.5533761717379093,-0.07431764341890812,-0.07431764341890812,Which environmental risk is not associated with the disposal of used motor oil from cars?,"Acid rain is caused by sulfur dioxide and nitrogen oxides, not by motor oil."
Mercury_SC_413549,191,1,23,B,1,0,0,0,0,1,1,0.02802220545709133,0.103227399289608,-0.07520519383251667,0.8919868022203445,0.4238394796848297,0.46814732253551483,-0.07520519383251667,-0.07520519383251667,A student is going to walk outside to observe her shadow at four different times during a day. At which time will the student most likely notice her shadow is the shortest?,"Shadows are shortest when the sun is at its highest point in the sky, which is around noon."
Mercury_7044328,74,0,3,D,3,3,0,0,0,1,3,0.017754871398210526,0.09296348690986633,-0.07520861551165581,0.27324795722961426,0.2822669744491577,-0.009019017219543457,-0.07520861551165581,-0.07520861551165581,Which best explains what scientists are referring to when they use the term conservation?,1.
NYSEDREGENTS_2008_8_11,128,5,22,D,3,3,0,0,0,1,3,0.0008037040242925286,0.07637158036231995,-0.07556787633802742,0.997917597531341,0.22204020619392395,0.7758773913374171,-0.07556787633802742,-0.07556787633802742,What is the nutrient source for some fungi?,"Dead organisms, such as plants and animals, provide a rich source of nutrients for fungi."
Mercury_7221655,100,2,3,C,2,2,2,2,0,0,2,0.9238190054893494,0.9997742772102356,-0.07595527172088623,0.8778247684240341,0.9996508952608565,-0.12182612683682237,-0.07595527172088623,-0.07595527172088623,"Electric cars are expensive to own, and recharging stations are not readily available. Unlike cars that run on fossil fuels, electric cars produce no carbon monoxide when being driven. Which of the following best explains why people choose to use this technology?",2.
Mercury_7221655,100,4,3,C,2,2,2,2,0,0,2,0.9238190054893494,0.999777615070343,-0.07595860958099365,0.8778247684240341,0.99963780453254,-0.12181303610850591,-0.07595860958099365,-0.07595860958099365,"Electric cars are expensive to own, and recharging stations are not readily available. Unlike cars that run on fossil fuels, electric cars produce no carbon monoxide when being driven. Which of the following best explains why people choose to use this technology?",3.
Mercury_7221655,100,7,3,C,2,2,2,2,0,0,2,0.9238190054893494,0.9997794032096863,-0.07596039772033691,0.8778247684240341,0.9996560206345748,-0.1218312522105407,-0.07596039772033691,-0.07596039772033691,"Electric cars are expensive to own, and recharging stations are not readily available. Unlike cars that run on fossil fuels, electric cars produce no carbon monoxide when being driven. Which of the following best explains why people choose to use this technology?",4.
Mercury_7221655,100,13,3,C,2,2,2,2,0,0,2,0.9238190054893494,0.9997995495796204,-0.075980544090271,0.8778247684240341,0.9996906626402051,-0.121865894216171,-0.075980544090271,-0.075980544090271,"Electric cars are expensive to own, and recharging stations are not readily available. Unlike cars that run on fossil fuels, electric cars produce no carbon monoxide when being driven. Which of the following best explains why people choose to use this technology?",6.
Mercury_7221655,100,10,3,C,2,2,2,2,0,0,2,0.9238190054893494,0.9998114705085754,-0.07599246501922607,0.8778247684240341,0.9997025822667638,-0.12187781384272967,-0.07599246501922607,-0.07599246501922607,"Electric cars are expensive to own, and recharging stations are not readily available. Unlike cars that run on fossil fuels, electric cars produce no carbon monoxide when being driven. Which of the following best explains why people choose to use this technology?",5.
Mercury_7221655,100,0,3,C,2,2,2,2,0,0,2,0.9238190054893494,0.9998469352722168,-0.07602792978286743,0.8778247684240341,0.9997621300208266,-0.12193736159679247,-0.07602792978286743,-0.07602792978286743,"Electric cars are expensive to own, and recharging stations are not readily available. Unlike cars that run on fossil fuels, electric cars produce no carbon monoxide when being driven. Which of the following best explains why people choose to use this technology?",1.
MCAS_2006_8_1,62,4,3,D,3,3,2,2,0,1,3,0.07872071117162704,0.15537568926811218,-0.07665497809648514,0.7676067128777504,0.41501642763614655,0.35259028524160385,-0.07665497809648514,-0.07665497809648514,"The terms gas exchange, diaphragm, and inhale are most closely associated with which system in the human body?",3.
Mercury_7168805,8,0,3,B,0,1,0,0,0,0,0,0.6939484477043152,0.772710382938385,-0.07876193523406982,0.46865636110305786,0.5773386061191559,-0.10868224501609802,0.029920309782028198,-0.07876193523406982,Farmers in Wyoming were concerned because some of their chickens were being preyed upon by hawks that lived in areas around their ranches. The farmers grouped together and hunted the hawks until they were no longer in their area. Which would most likely happen next?,1.
Mercury_7252753,232,7,29,A,0,0,0,0,0,0,0,0.6941790580749512,0.7731336951255798,-0.07895463705062866,0.5392867773771286,0.6387832164764404,-0.09949643909931183,-0.07895463705062866,-0.07895463705062866,Some bacteria use iron found in their systems as a means to guide their movement. Which stimulus most likely triggers this movement mechanism?,"Iron is a magnetic material, so it is reasonable to assume that magnetism could be involved in guiding the movement of these bacteria."
Mercury_416650,129,5,22,C,2,2,0,0,0,1,2,0.1937967836856842,0.27349722385406494,-0.07970044016838074,0.4826204478740692,0.3054963946342468,0.1771240532398224,-0.07970044016838074,-0.07970044016838074,Which step in asexual reproduction would you expect to find in volvox but not in amoebas?,Amoebas are single-celled organisms that also reproduce asexually through binary fission.
Mercury_7142415,162,3,17,A,0,0,0,0,0,0,0,0.5085732936859131,0.5899385213851929,-0.08136522769927979,0.112496018409729,0.23212271928787231,-0.11962670087814331,-0.08136522769927979,-0.08136522769927979,"A lake that received runoff from surrounding farmland had a healthy fish population. Several years ago, a new type of pesticide was used to treat crops. As runoff entered the lake, it killed an insect that was a primary food source for fish. Which will most likely occur if farmers in the area stop using the pesticide?","If farmers stop using the pesticide, the insect population will likely recover."
AKDE&ED_2008_8_53,208,0,3,C,2,3,0,1,1,1,2,0.047496695071458817,0.13019153475761414,-0.08269483968615532,0.30530357360839844,0.10051584243774414,0.2047877311706543,-0.08269483968615532,-0.08269483968615532,Which statement explains why most salmon leave salt water and return to fresh water?,1.
Mercury_184975,48,1,20,C,2,2,3,0,1,1,2,0.10292630642652512,0.18575698137283325,-0.08283067494630814,0.24338869750499725,0.4625985622406006,-0.21920986473560333,-0.08283067494630814,-0.08283067494630814,"To determine how closely related organisms are, scientists consider all of the following except",Embryonic structures: Embryonic structures are the early stages of development in an organism.
Mercury_7250058,10,8,3,B,1,1,0,1,1,0,1,0.26637396216392517,0.3495204448699951,-0.08314648270606995,0.17280247807502747,0.0,0.17280247807502747,-0.08314648270606995,-0.08314648270606995,"According to cell classification, prokaryotic cells are separated from eukaryotic cells. Which feature is often used to distinguish prokaryotic cells from eukaryotic cells?",5.
Mercury_412202,27,1,15,B,0,0,0,0,0,0,0,0.6569339632987976,0.7402001619338989,-0.08326619863510132,0.4687192291021347,0.5750391781330109,-0.10631994903087616,-0.01857919991016388,-0.08326619863510132,Students heated three objects to different temperatures during a classroom demonstration. Each object emitted light of a different color as shown below. Object 1: blue light Object 2: red light Object 3: orange light Which list presents the objects in order from highest to lowest temperature?,The color of light emitted by an object is related to its temperature.
Mercury_7235638,54,3,24,C,1,1,0,2,1,1,1,0.09856637567281723,0.1826592981815338,-0.08409292250871658,0.6017507612705231,0.26198025047779083,0.33977051079273224,-0.36995768547058105,-0.08409292250871658,"Images from the Voyager and the Galileo spacecraft provide evidence Europa has a liquid ocean under a surface of ice that results in part from distinctive, surface-cracking patterns produced by which events?","The evidence mentioned is a liquid ocean under a surface of ice, which is related to surface-cracking patterns."
MCAS_2006_9_12,101,3,14,D,3,3,1,2,1,1,3,0.0037244539707899094,0.0889502540230751,-0.0852258000522852,0.8365361616015434,0.1132260262966156,0.7233101353049278,-0.0852258000522852,-0.0852258000522852,Why does a plastic rod have a negative charge after being rubbed with a piece of fur?,"The fur tends to lose electrons, which are negatively charged particles."
MCAS_2006_9_12,101,5,14,D,3,3,1,2,1,1,3,0.0037244539707899094,0.0889502540230751,-0.0852258000522852,0.8365361616015434,0.1132260262966156,0.7233101353049278,-0.0852258000522852,-0.0852258000522852,Why does a plastic rod have a negative charge after being rubbed with a piece of fur?,The plastic rod gains the electrons that the fur loses.
MCAS_2011_8_15365,179,4,3,C,2,2,0,0,0,1,2,0.1223352923989296,0.20880086719989777,-0.08646557480096817,0.5653670132160187,0.4343511313199997,0.13101588189601898,-0.08646557480096817,-0.08646557480096817,Leopard's opening chant suggests that he is,3.
Mercury_405136,117,4,3,C,2,2,0,0,0,1,2,0.022020788863301277,0.10869599133729935,-0.08667520247399807,0.9080724716186523,0.1916753053665161,0.7163971662521362,-0.08667520247399807,-0.08667520247399807,Which statement is true about rocks?,3.
Mercury_7082845,215,4,3,B,1,1,0,0,0,1,1,0.0031281185802072287,0.09047704190015793,-0.0873489233199507,0.971907370723784,0.7679452374577522,0.20396213326603174,-0.0873489233199507,-0.0873489233199507,"A construction worker hit a solid steel wall with a sledgehammer, but the wall did not move. Part of the energy exerted by the worker",3.
Mercury_SC_401620,41,1,40,A,0,0,0,0,0,0,0,0.8221153020858765,0.9102870225906372,-0.08817172050476074,0.745646670460701,0.8520943224430084,-0.10644765198230743,-0.08817172050476074,-0.08817172050476074,Which event occurs once per day?,"The Moon rises: The Moon rises approximately once every 24 hours, but the exact time varies depending on the observer's location and the Moon's position in its orbit."
Mercury_SC_401366,132,0,3,D,3,3,0,0,0,1,3,0.03681235760450363,0.12519678473472595,-0.08838442713022232,0.5275554656982422,0.0966595709323883,0.4308958947658539,-0.08838442713022232,-0.08838442713022232,Soil texture is improved by,1.
Mercury_7127943,86,7,12,A,0,0,0,0,0,0,0,0.8794301152229309,0.9678760766983032,-0.08844596147537231,0.7867388650774956,0.9477884508669376,-0.16104958578944206,-0.08844596147537231,-0.08844596147537231,"As early as the 1600s, scientists noticed that the continents appeared to fit together like pieces of a puzzle. The idea that the continents were once together and had drifted apart was not widely accepted. In the 1940s, technology used on submarines led to evidence of continental movement. This technology allowed the scientists to do which of these?",The question asks what the technology enabled scientists to do.
Mercury_7215828,113,1,24,A,0,0,0,0,0,0,0,0.7804158926010132,0.8694899082183838,-0.0890740156173706,0.5830958485603333,0.7981178313493729,-0.2150219827890396,-0.0890740156173706,-0.0890740156173706,"Which substance, when mixed with water, will produce the best conductor of electricity?","We need to find a substance that, when mixed with water, will produce a good conductor of electricity."
Mercury_7116288,38,4,3,C,2,2,1,1,0,1,2,0.23832805454730988,0.32863420248031616,-0.09030614793300629,0.26621244847774506,0.09334045648574829,0.17287199199199677,-0.09030614793300629,-0.09030614793300629,What is the main function of photosynthetic cells within a plant?,3.
Mercury_400687,29,1,8,B,1,1,0,0,0,1,1,0.04804018884897232,0.13862177729606628,-0.09058158844709396,0.6208882182836533,0.19037523865699768,0.4305129796266556,-0.09058158844709396,-0.09058158844709396,Which statement best explains why a tree branch floats on water?,A tree branch floats on water.
Mercury_180005,103,1,15,B,1,1,2,0,1,1,1,0.0435602031648159,0.13427892327308655,-0.09071872010827065,0.11738419532775879,0.04565569758415222,0.07172849774360657,-0.09071872010827065,-0.09071872010827065,The best description of the troposphere is the layer of the atmosphere with the,The troposphere is the lowest layer of the Earth's atmosphere.
MEAP_2005_8_21,122,0,3,D,3,3,0,2,1,1,3,0.121873639523983,0.213365837931633,-0.09149219840765,0.2881932258605957,0.23832963407039642,0.04986359179019928,-0.09149219840765,-0.09149219840765,"Surface mining is a type of mining that is done at the surface of Earth. In addition to supplying valuable minerals to industry, surface mining might also",1.
MEAP_2005_8_21,122,2,3,D,3,3,0,2,1,1,3,0.121873639523983,0.213365837931633,-0.09149219840765,0.2881932258605957,0.23832963407039642,0.04986359179019928,-0.09149219840765,-0.09149219840765,"Surface mining is a type of mining that is done at the surface of Earth. In addition to supplying valuable minerals to industry, surface mining might also",2.
Mercury_416650,129,13,35,C,2,2,0,0,0,1,2,0.1937967836856842,0.28646376729011536,-0.09266698360443115,0.4826204478740692,0.13033851981163025,0.35228192806243896,-0.09266698360443115,-0.09266698360443115,Which step in asexual reproduction would you expect to find in volvox but not in amoebas?,"Amoebas do not have a cell wall or a defined cell plate, so they do not undergo cytokinesis in the same way as volvox."
Mercury_7270393,5,3,9,B,3,3,3,3,0,0,3,0.9034531712532043,0.9968841671943665,-0.09343099594116211,0.8082299083471298,0.9953854124760255,-0.1871555041288957,0.09372450818773359,-0.09343099594116211,Devil facial tumor disease (DFTD) is a disease that is decimating the population of Tasmanian devils. The disease passes from one animal to another through bites and is caused by parasites. The parasites cause cancerous tumors that spread throughout an infected animal's body and kill it. What is the best description of DFTD?,The disease is caused by parasites.
Mercury_7127943,86,5,13,A,0,0,0,0,0,0,0,0.8794301152229309,0.9739943146705627,-0.09456419944763184,0.7867388650774956,0.9601010326296091,-0.17336216755211353,-0.09456419944763184,-0.09456419944763184,"As early as the 1600s, scientists noticed that the continents appeared to fit together like pieces of a puzzle. The idea that the continents were once together and had drifted apart was not widely accepted. In the 1940s, technology used on submarines led to evidence of continental movement. This technology allowed the scientists to do which of these?",The technology allowed scientists to gather evidence of continental movement.
Mercury_7016800,236,1,22,D,3,3,0,0,0,1,3,0.025792531669139862,0.12074296921491623,-0.09495043754577637,0.7385371848940849,0.21291902661323547,0.5256181582808495,-0.09495043754577637,-0.09495043754577637,"When there is an accidental spill in the lab, it is most important to know",The question asks about the most important thing to know in case of an accidental spill in the lab.
Mercury_7016800,236,3,22,D,3,3,0,0,0,1,3,0.025792531669139862,0.12074296921491623,-0.09495043754577637,0.7385371848940849,0.21291902661323547,0.5256181582808495,-0.09495043754577637,-0.09495043754577637,"When there is an accidental spill in the lab, it is most important to know",We need to consider the options given and determine which one is the most relevant and crucial in this situation.
Mercury_7024465,168,3,22,A,0,0,0,0,0,0,0,0.6483555436134338,0.7447160482406616,-0.09636050462722778,0.4625985622406006,0.5785474330186844,-0.1159488707780838,-0.09636050462722778,-0.09636050462722778,The handle of a frying pan is often coated in rubber because rubber provides,"Rubber is a material that does not conduct heat well, so it can provide insulation from the heat."
Mercury_417147,68,3,29,B,3,3,0,0,0,1,3,0.056981686502695084,0.15407507121562958,-0.0970933847129345,0.5392867773771286,0.3836997300386429,0.15558704733848572,-0.06012815982103348,-0.0970933847129345,The salt in ocean water comes from all of the following except,Eroding land (A) contributes to the salt content as rocks containing minerals dissolve and release salts into the water.
AKDE&ED_2008_8_53,208,2,3,C,2,3,0,0,0,1,2,0.047496695071458817,0.14474022388458252,-0.0972435288131237,0.30530357360839844,0.0,0.30530357360839844,-0.0972435288131237,-0.0972435288131237,Which statement explains why most salmon leave salt water and return to fresh water?,2.
Mercury_SC_400578,49,0,19,A,1,1,0,2,1,1,1,0.004933762829750776,0.10230819880962372,-0.09737443597987294,0.7174394205212593,0.6536528617143631,0.06378655880689621,0.7500536367297173,-0.09737443597987294,Which is an example of a learned behavior?,(A) A tiger hunting a deer is an example of an instinctual behavior.
Mercury_SC_400578,49,1,18,A,1,1,0,2,1,1,1,0.004933762829750776,0.10230819880962372,-0.09737443597987294,0.7174394205212593,0.6536528617143631,0.06378655880689621,0.7500536367297173,-0.09737443597987294,Which is an example of a learned behavior?,"Tigers are born with the ability to hunt, and this behavior is not learned."
Mercury_SC_412374,189,3,17,C,1,1,2,0,1,1,1,0.02574322745203972,0.12490979582071304,-0.09916656836867332,0.11437469720840454,0.4526016414165497,-0.33822694420814514,0.33532384037971497,-0.09916656836867332,Beavers build their homes in ponds and streams. Which characteristic is least critical to building homes in an aquatic environment?,Waterproof fur helps beavers stay dry and warm while working in the water.
Mercury_405136,117,2,3,C,2,2,0,0,0,1,2,0.022020788863301277,0.12182308733463287,-0.0998022984713316,0.9080724716186523,0.09405487775802612,0.8140175938606262,-0.0998022984713316,-0.0998022984713316,Which statement is true about rocks?,2.
MCAS_2011_8_15365,179,6,3,C,2,2,0,0,0,1,2,0.1223352923989296,0.22229206562042236,-0.09995677322149277,0.5653670132160187,0.38196033239364624,0.18340668082237244,-0.09995677322149277,-0.09995677322149277,Leopard's opening chant suggests that he is,4.
Mercury_SC_401792,218,1,22,C,2,2,0,1,1,1,2,0.007983561605215073,0.10841023921966553,-0.10042667761445045,0.8637833297252655,0.05038192868232727,0.8134014010429382,-0.10042667761445045,-0.10042667761445045,Which is a renewable resource?,A renewable resource is a natural resource that can be replenished or regenerated over time.
AKDE&ED_2008_8_7,214,3,21,B,1,1,0,0,0,1,1,0.037463173270225525,0.1381581723690033,-0.10069499909877777,0.6217086762189865,0.4417833834886551,0.17992529273033142,-0.10069499909877777,-0.10069499909877777,Which method should be used to determine the type of popcorn that produces the greatest number of popped kernels?,We need a method that allows us to compare different types of popcorn and their popping efficiency.
Mercury_7086660,7,3,17,C,2,2,0,0,0,1,2,0.0584251694381237,0.15939278900623322,-0.10096761956810951,0.8554982729256153,0.6500706523656845,0.2054276205599308,-0.10096761956810951,-0.10096761956810951,Petrified palm trees are found in sedimentary rock near glaciers. The presence of the petrified palm trees most likely provides evidence for which statement?,"Palm trees are typically found in tropical climates, not near glaciers."
Mercury_SC_405726,216,1,26,D,3,3,0,0,0,1,3,0.11671539396047592,0.21789498627185822,-0.1011795923113823,0.20581674575805664,0.24338869750499725,-0.03757195174694061,-0.1011795923113823,-0.1011795923113823,Which activity would help protect the natural habitats of animals?,"Building an apartment complex (A) would likely lead to habitat destruction and fragmentation, which is harmful to wildlife."
Mercury_7142415,162,5,22,A,0,0,0,0,0,0,0,0.5085732936859131,0.6107873916625977,-0.10221409797668457,0.112496018409729,0.3860912322998047,-0.2735952138900757,-0.10221409797668457,-0.10221409797668457,"A lake that received runoff from surrounding farmland had a healthy fish population. Several years ago, a new type of pesticide was used to treat crops. As runoff entered the lake, it killed an insect that was a primary food source for fish. Which will most likely occur if farmers in the area stop using the pesticide?","With more insects available as a food source, the fish population will have a better chance to thrive."
Mercury_406777,65,7,19,A,0,0,0,0,0,0,0,0.6054592728614807,0.7076802253723145,-0.10222095251083374,0.31946054100990295,0.5497754216194153,-0.23031488060951233,-0.10222095251083374,-0.10222095251083374,Why does sexual reproduction result in more genetic diversity than asexual reproduction?,"When two parents contribute genetic material, their offspring inherit a unique combination of traits."
AIMS_2009_8_14,175,2,3,A,0,0,1,0,1,0,0,0.316204309463501,0.4186493754386902,-0.10244506597518921,0.35320019721984863,0.0,0.35320019721984863,-0.10244506597518921,-0.10244506597518921,Bromine (Br) is a liquid at room temperature. Oxygen (O) is a gas at room temperature. Room temperature is 25° C. Which of the following statements is true?,2.
Mercury_SC_417677,99,3,24,B,1,1,0,0,0,1,1,0.1581794023513794,0.26136717200279236,-0.10318776965141296,0.5507314801216125,0.2919470965862274,0.25878438353538513,-0.10318776965141296,-0.10318776965141296,A polished metal ball looks very shiny and bright on a sunny day. What makes the ball look shiny?,"When light from the sun hits the ball, it bounces off the surface and reflects back to our eyes."
TAKS_2009_5_26,109,1,11,A,0,0,0,0,0,0,0,0.7515822052955627,0.8549789190292358,-0.1033967137336731,0.5362502932548523,0.7392701059579849,-0.20301981270313263,-0.1033967137336731,-0.1033967137336731,Which of the following can be found on both Earth and the moon?,Hills can be found on both Earth and the moon.
Mercury_SC_407070,199,8,7,B,1,1,0,0,0,1,1,0.0669851079583168,0.17070025205612183,-0.10371514409780502,0.5594689249992371,0.425102174282074,0.13436675071716309,-0.10371514409780502,-0.10371514409780502,Which statement best describes a property of water?,This is a property of water.
Mercury_7222793,194,9,25,B,1,1,0,0,0,1,1,0.018858270719647408,0.12299501895904541,-0.104136748239398,0.662529245018959,0.34844090044498444,0.3140883445739746,-0.104136748239398,-0.104136748239398,Students want to compare rainfall data collected from the homes of different students in the area. What is one way the students can reduce the possibility of uncontrolled variables affecting their data?,"To reduce the impact of uncontrolled variables, the students should use identical rain gauges in each location (Choice B)."
Mercury_416650,129,3,23,C,2,2,0,0,0,1,2,0.1937967836856842,0.29808908700942993,-0.10429230332374573,0.4826204478740692,0.3329654932022095,0.14965495467185974,-0.10429230332374573,-0.10429230332374573,Which step in asexual reproduction would you expect to find in volvox but not in amoebas?,Volvox is a colonial green alga that reproduces asexually through a process called binary fission.
